#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
A2ML1	KLK6	9606.ENSP00000299698	9606.ENSP00000366047	0	0	0	0	0	0.134	0	0.730	0.756
CKS1B	TPX2	9606.ENSP00000311083	9606.ENSP00000300403	0	0	0	0	0.709	0	0	0.296	0.786
CKS1B	FEN1	9606.ENSP00000311083	9606.ENSP00000305480	0	0	0	0	0.701	0	0	0.141	0.733
CKS1B	ESCO2	9606.ENSP00000311083	9606.ENSP00000306999	0	0	0	0	0.837	0	0	0.048	0.838
CKS1B	PBK	9606.ENSP00000311083	9606.ENSP00000428489	0	0	0	0	0.702	0	0	0.057	0.707
CKS1B	KIF2C	9606.ENSP00000311083	9606.ENSP00000361298	0	0	0	0	0.664	0	0	0.202	0.721
CKS1B	UBE2T	9606.ENSP00000311083	9606.ENSP00000356243	0	0	0	0	0.676	0	0	0.181	0.723
CKS1B	CNTD2	9606.ENSP00000311083	9606.ENSP00000396755	0	0	0	0	0.109	0.251	0.540	0.205	0.723
CKS1B	TACC3	9606.ENSP00000311083	9606.ENSP00000326550	0	0	0	0	0.688	0	0	0.232	0.750
CKS1B	RRM2	9606.ENSP00000311083	9606.ENSP00000353770	0	0	0	0	0.684	0	0	0.265	0.758
CKS1B	TOP2A	9606.ENSP00000311083	9606.ENSP00000411532	0	0	0	0	0.714	0	0	0.261	0.780
CKS1B	PRC1	9606.ENSP00000311083	9606.ENSP00000377793	0	0	0	0	0.752	0	0	0.173	0.787
CKS1B	NUSAP1	9606.ENSP00000311083	9606.ENSP00000453403	0	0	0	0	0.777	0	0	0.307	0.839
CKS1B	PTTG1	9606.ENSP00000311083	9606.ENSP00000377536	0	0	0	0	0.802	0	0	0.322	0.860
CKS1B	RFC4	9606.ENSP00000311083	9606.ENSP00000376272	0	0	0	0	0.831	0	0	0.396	0.893
CKS1B	UBE2C	9606.ENSP00000311083	9606.ENSP00000348838	0	0	0	0	0.839	0	0	0.409	0.900
CKS1B	TYMS	9606.ENSP00000311083	9606.ENSP00000315644	0	0	0	0	0.902	0	0	0.141	0.912
CKS1B	TTK	9606.ENSP00000311083	9606.ENSP00000358813	0	0	0	0	0.876	0.104	0	0.400	0.928
CLDN3	EPCAM	9606.ENSP00000378577	9606.ENSP00000263735	0	0	0	0	0.506	0	0	0.557	0.772
CLSPN	ORC6	9606.ENSP00000312995	9606.ENSP00000219097	0	0	0	0	0.200	0	0.600	0.194	0.720
CLSPN	KIF11	9606.ENSP00000312995	9606.ENSP00000260731	0	0	0	0	0.744	0	0	0.215	0.790
CLSPN	NDC80	9606.ENSP00000312995	9606.ENSP00000261597	0	0	0	0	0.700	0	0	0.083	0.713
CLSPN	MCM4	9606.ENSP00000312995	9606.ENSP00000262105	0	0	0	0	0.380	0	0.600	0.568	0.883
CLSPN	MCM6	9606.ENSP00000312995	9606.ENSP00000264156	0	0	0	0	0.373	0	0.600	0.363	0.826
CLSPN	MCM2	9606.ENSP00000312995	9606.ENSP00000265056	0	0	0	0	0.576	0	0.600	0.714	0.947
CLSPN	FANCD2	9606.ENSP00000312995	9606.ENSP00000287647	0	0	0	0	0.296	0	0	0.605	0.710
CLSPN	PLK1	9606.ENSP00000312995	9606.ENSP00000300093	0	0	0	0	0.400	0.634	0.900	0.744	0.993
CLSPN	MCM7	9606.ENSP00000312995	9606.ENSP00000307288	0	0	0	0	0.368	0	0.600	0.570	0.882
CLSPN	RMI2	9606.ENSP00000312995	9606.ENSP00000310356	0	0	0	0	0.139	0	0.600	0.232	0.712
CLSPN	RAD51	9606.ENSP00000312995	9606.ENSP00000372088	0	0	0	0	0.348	0	0	0.568	0.707
CLSPN	KIF15	9606.ENSP00000312995	9606.ENSP00000324020	0	0	0	0	0.739	0	0	0.049	0.741
CLSPN	DTL	9606.ENSP00000312995	9606.ENSP00000355958	0	0	0	0	0.648	0	0	0.297	0.742
CLSPN	MCM8	9606.ENSP00000312995	9606.ENSP00000368164	0	0	0	0	0.279	0	0.600	0.199	0.749
CLSPN	DBF4B	9606.ENSP00000312995	9606.ENSP00000323663	0	0	0	0	0.130	0	0	0.732	0.757
CLSPN	DNA2	9606.ENSP00000312995	9606.ENSP00000351185	0	0	0	0	0.378	0	0.600	0.414	0.841
CLSPN	TOP2A	9606.ENSP00000312995	9606.ENSP00000411532	0	0	0	0	0.759	0	0	0.449	0.862
CLSPN	ORC1	9606.ENSP00000312995	9606.ENSP00000360623	0	0	0	0	0.631	0	0.600	0.168	0.866
CLSPN	EXO1	9606.ENSP00000312995	9606.ENSP00000355506	0	0	0	0	0.675	0	0.600	0.552	0.936
CLSPN	RFC4	9606.ENSP00000312995	9606.ENSP00000376272	0	0	0	0	0.214	0	0.900	0.302	0.940
CLSPN	MCM10	9606.ENSP00000312995	9606.ENSP00000418268	0	0	0	0	0.628	0	0.600	0.719	0.954
CLSPN	WDHD1	9606.ENSP00000312995	9606.ENSP00000353793	0	0	0	0	0.461	0	0	0.945	0.969
CLSPN	TIMELESS	9606.ENSP00000312995	9606.ENSP00000450607	0	0	0	0	0.288	0.345	0.900	0.918	0.995
CNTNAP2	KIAA0319	9606.ENSP00000354778	9606.ENSP00000367459	0	0	0	0	0.086	0	0	0.695	0.710
CNTNAP2	NRCAM	9606.ENSP00000354778	9606.ENSP00000368314	0	0	0	0	0.141	0.249	0	0.673	0.771
CNTNAP2	KCNA2	9606.ENSP00000354778	9606.ENSP00000433109	0	0	0	0	0.117	0.496	0	0.837	0.921
COL10A1	MMP13	9606.ENSP00000327368	9606.ENSP00000260302	0	0	0	0	0	0	0	0.789	0.789
COL10A1	RUNX2	9606.ENSP00000327368	9606.ENSP00000360493	0	0	0	0	0	0	0	0.810	0.810
COL10A1	P4HA3	9606.ENSP00000327368	9606.ENSP00000401749	0	0	0	0	0	0	0.900	0.098	0.905
COL11A1	COL1A1	9606.ENSP00000359114	9606.ENSP00000225964	0	0	0.430	0.852	0.270	0	0.720	0.669	0.819
COL11A1	PLOD2	9606.ENSP00000359114	9606.ENSP00000282903	0	0	0	0	0.085	0.144	0.600	0.325	0.760
COL11A1	ITGA2	9606.ENSP00000359114	9606.ENSP00000296585	0	0	0	0	0	0	0.900	0.480	0.945
COL11A1	COL3A1	9606.ENSP00000359114	9606.ENSP00000304408	0	0	0.419	0.846	0.271	0	0.720	0.653	0.819
COL11A1	POSTN	9606.ENSP00000359114	9606.ENSP00000369071	0	0	0	0	0.297	0.103	0	0.580	0.712
COL11A1	COL5A1	9606.ENSP00000359114	9606.ENSP00000360882	0	0	0.439	0.976	0.135	0	0.720	0.723	0.754
COL11A1	COL5A2	9606.ENSP00000359114	9606.ENSP00000364000	0	0	0.434	0.846	0.415	0.236	0.720	0.737	0.886
COL11A1	P4HA3	9606.ENSP00000359114	9606.ENSP00000401749	0	0	0	0	0.062	0	0.900	0.140	0.912
COL11A1	ITGB3	9606.ENSP00000359114	9606.ENSP00000452786	0	0	0	0	0.062	0.103	0.900	0.297	0.933
COL11A1	COL2A1	9606.ENSP00000359114	9606.ENSP00000369889	0	0	0.430	0.853	0.260	0.391	0.900	0.785	0.959
COL17A1	ITGB4	9606.ENSP00000340937	9606.ENSP00000200181	0	0	0	0	0.170	0.687	0.900	0.941	0.998
COL17A1	P4HA3	9606.ENSP00000340937	9606.ENSP00000401749	0	0	0	0	0.052	0	0.900	0.102	0.907
COL17A1	LAMA1	9606.ENSP00000340937	9606.ENSP00000374309	0	0	0	0	0	0.102	0.900	0.158	0.917
COL1A1	ITGB4	9606.ENSP00000225964	9606.ENSP00000200181	0	0	0	0	0.092	0.061	0.600	0.246	0.708
COL1A1	GAPDH	9606.ENSP00000225964	9606.ENSP00000229239	0	0	0	0	0.079	0	0	0.700	0.711
COL1A1	SPP1	9606.ENSP00000225964	9606.ENSP00000378517	0	0	0	0	0.063	0	0	0.714	0.720
COL1A1	MMP9	9606.ENSP00000225964	9606.ENSP00000361405	0	0	0	0	0.077	0.227	0	0.639	0.720
COL1A1	COL2A1	9606.ENSP00000225964	9606.ENSP00000369889	0	0	0.445	0.971	0.085	0.043	0.720	0.858	0.743
COL1A1	FKBP10	9606.ENSP00000225964	9606.ENSP00000317232	0	0	0	0	0.429	0.072	0	0.606	0.773
COL1A1	PLOD2	9606.ENSP00000225964	9606.ENSP00000282903	0	0	0	0	0.146	0.145	0.600	0.600	0.867
COL1A1	POSTN	9606.ENSP00000225964	9606.ENSP00000369071	0	0	0	0	0.658	0.103	0	0.662	0.887
COL1A1	ITGA11	9606.ENSP00000225964	9606.ENSP00000327290	0	0	0	0	0.156	0	0.900	0.377	0.942
COL1A1	ITGB3	9606.ENSP00000225964	9606.ENSP00000452786	0	0	0	0	0.085	0.103	0.900	0.470	0.950
COL1A1	P4HA3	9606.ENSP00000225964	9606.ENSP00000401749	0	0	0	0	0.087	0	0.900	0.515	0.951
COL1A1	COL5A1	9606.ENSP00000225964	9606.ENSP00000360882	0	0	0.420	0.850	0.779	0.192	0.720	0.820	0.955
COL1A1	ITGA2	9606.ENSP00000225964	9606.ENSP00000296585	0	0	0	0	0.069	0.463	0.900	0.402	0.966
COL1A1	COL5A2	9606.ENSP00000225964	9606.ENSP00000364000	0	0	0.444	0.949	0.940	0	0.720	0.796	0.983
COL1A1	RUNX2	9606.ENSP00000225964	9606.ENSP00000360493	0	0	0	0	0	0	0.900	0.857	0.985
COL1A1	COL3A1	9606.ENSP00000225964	9606.ENSP00000304408	0	0	0.439	0.951	0.944	0	0.800	0.892	0.989
COL22A1	PLOD2	9606.ENSP00000303153	9606.ENSP00000282903	0	0	0	0	0.051	0.078	0.600	0.394	0.759
COL22A1	P4HA3	9606.ENSP00000303153	9606.ENSP00000401749	0	0	0	0	0.054	0	0.900	0.201	0.917
COL25A1	P4HA3	9606.ENSP00000382083	9606.ENSP00000401749	0	0	0	0	0.052	0	0.900	0.102	0.907
COL2A1	COMP	9606.ENSP00000369889	9606.ENSP00000222271	0	0	0	0	0.063	0.278	0	0.663	0.752
COL2A1	MMP13	9606.ENSP00000369889	9606.ENSP00000260302	0	0	0	0	0	0.227	0	0.833	0.865
COL2A1	PLOD2	9606.ENSP00000369889	9606.ENSP00000282903	0	0	0	0	0.062	0.144	0.600	0.193	0.706
COL2A1	ITGA2	9606.ENSP00000369889	9606.ENSP00000296585	0	0	0	0	0	0	0.900	0.182	0.914
COL2A1	COL3A1	9606.ENSP00000369889	9606.ENSP00000304408	0	0	0.429	0.952	0.088	0	0.720	0.659	0.746
COL2A1	COL9A3	9606.ENSP00000369889	9606.ENSP00000341640	0	0	0.427	0.781	0.422	0.213	0.300	0.703	0.732
COL2A1	RUNX2	9606.ENSP00000369889	9606.ENSP00000360493	0	0	0	0	0	0	0	0.822	0.822
COL2A1	COL5A1	9606.ENSP00000369889	9606.ENSP00000360882	0	0	0.421	0.864	0.138	0.266	0.720	0.571	0.831
COL2A1	COL9A2	9606.ENSP00000369889	9606.ENSP00000361834	0	0	0.430	0.771	0.345	0.213	0.300	0.727	0.702
COL2A1	COL5A2	9606.ENSP00000369889	9606.ENSP00000364000	0	0	0.442	0.962	0.064	0	0.720	0.547	0.736
COL2A1	P4HA3	9606.ENSP00000369889	9606.ENSP00000401749	0	0	0	0	0.052	0	0.900	0.138	0.911
COL2A1	ITGB3	9606.ENSP00000369889	9606.ENSP00000452786	0	0	0	0	0.062	0.103	0.900	0.213	0.924
COL3A1	SULF1	9606.ENSP00000304408	9606.ENSP00000260128	0	0	0	0	0.633	0	0	0.260	0.717
COL3A1	PLOD2	9606.ENSP00000304408	9606.ENSP00000282903	0	0	0	0	0.115	0.144	0.600	0.404	0.795
COL3A1	ITGA2	9606.ENSP00000304408	9606.ENSP00000296585	0	0	0	0	0.062	0.297	0.900	0.341	0.950
COL3A1	COL5A1	9606.ENSP00000304408	9606.ENSP00000360882	0	0	0.401	0.841	0.643	0	0.720	0.818	0.914
COL3A1	POSTN	9606.ENSP00000304408	9606.ENSP00000369071	0	0	0	0	0.798	0.103	0	0.609	0.923
COL3A1	P4HA3	9606.ENSP00000304408	9606.ENSP00000401749	0	0	0	0	0.109	0	0.900	0.314	0.933
COL3A1	ITGB3	9606.ENSP00000304408	9606.ENSP00000452786	0	0	0	0	0.090	0.103	0.900	0.391	0.943
COL3A1	COL5A2	9606.ENSP00000304408	9606.ENSP00000364000	0	0	0.444	0.931	0.939	0	0.720	0.822	0.983
COL5A1	PLOD2	9606.ENSP00000360882	9606.ENSP00000282903	0	0	0	0	0.158	0.144	0.600	0.479	0.830
COL5A1	P4HA3	9606.ENSP00000360882	9606.ENSP00000401749	0	0	0	0	0.075	0	0.900	0.245	0.924
COL5A1	ITGB3	9606.ENSP00000360882	9606.ENSP00000452786	0	0	0	0	0.107	0.103	0.900	0.367	0.942
COL5A1	COL5A2	9606.ENSP00000360882	9606.ENSP00000364000	0	0	0.421	0.838	0.663	0.305	0.900	0.868	0.979
COL5A2	PLOD2	9606.ENSP00000364000	9606.ENSP00000282903	0	0	0	0	0.180	0.144	0.600	0.496	0.839
COL5A2	POSTN	9606.ENSP00000364000	9606.ENSP00000369071	0	0	0	0	0.767	0.103	0	0.470	0.879
COL5A2	P4HA3	9606.ENSP00000364000	9606.ENSP00000401749	0	0	0	0	0.094	0	0.900	0.255	0.926
COL5A2	ITGB3	9606.ENSP00000364000	9606.ENSP00000452786	0	0	0	0	0.085	0.103	0.900	0.329	0.937
COL7A1	PLOD2	9606.ENSP00000332371	9606.ENSP00000282903	0	0	0	0	0.085	0.144	0.600	0.284	0.745
COL7A1	ITGA2	9606.ENSP00000332371	9606.ENSP00000296585	0	0	0	0.540	0.069	0	0.900	0.254	0.912
COL7A1	P4HA3	9606.ENSP00000332371	9606.ENSP00000401749	0	0	0	0	0.052	0	0.900	0.064	0.903
COL7A1	ITGB3	9606.ENSP00000332371	9606.ENSP00000452786	0	0	0	0	0.085	0.103	0.900	0.320	0.936
COL9A2	MMP13	9606.ENSP00000361834	9606.ENSP00000260302	0	0	0	0	0	0.059	0.900	0.290	0.927
COL9A2	COL9A3	9606.ENSP00000361834	9606.ENSP00000341640	0	0	0.441	0.886	0.834	0	0.800	0.929	0.970
COL9A2	THBS2	9606.ENSP00000361834	9606.ENSP00000355751	0	0	0	0	0.065	0.056	0.500	0.432	0.715
COL9A2	LECT1	9606.ENSP00000361834	9606.ENSP00000367198	0	0	0	0	0.646	0	0	0.236	0.718
COL9A2	P4HA3	9606.ENSP00000361834	9606.ENSP00000401749	0	0	0	0	0.052	0	0.900	0.215	0.919
COL9A3	MMP13	9606.ENSP00000341640	9606.ENSP00000260302	0	0	0	0	0	0.059	0.900	0.245	0.922
COL9A3	LECT1	9606.ENSP00000341640	9606.ENSP00000367198	0	0	0	0	0.652	0	0	0.274	0.736
COL9A3	THBS2	9606.ENSP00000341640	9606.ENSP00000355751	0	0	0	0	0.091	0.056	0.500	0.487	0.751
COL9A3	P4HA3	9606.ENSP00000341640	9606.ENSP00000401749	0	0	0	0	0.052	0	0.900	0.245	0.922
CP	TTR	9606.ENSP00000264613	9606.ENSP00000237014	0	0	0	0	0.116	0	0	0.687	0.711
CPB1	PRSS3P2	9606.ENSP00000417222	9606.ENSP00000485444	0	0	0	0	0.359	0.139	0	0.528	0.717
CPLX2	STX1A	9606.ENSP00000352544	9606.ENSP00000222812	0	0	0	0	0.160	0.501	0.720	0.544	0.939
CPLX2	SYT1	9606.ENSP00000352544	9606.ENSP00000261205	0	0	0	0	0.349	0	0	0.673	0.778
CR2	TNFRSF13C	9606.ENSP00000356024	9606.ENSP00000291232	0	0	0	0	0.098	0	0	0.688	0.706
CSAG1	MAGEA2B	9606.ENSP00000359310	9606.ENSP00000333487	0	0	0	0	0.526	0	0	0.517	0.761
CSAG1	MAGEA2	9606.ENSP00000359310	9606.ENSP00000485541	0	0	0	0	0.614	0	0	0.510	0.802
CSAG1	MAGEA6	9606.ENSP00000359310	9606.ENSP00000480637	0	0	0	0	0.700	0	0	0.536	0.854
CSAG1	MAGEA3	9606.ENSP00000359310	9606.ENSP00000473093	0	0	0	0	0.771	0	0	0.509	0.882
CSAG1	MAGEA12	9606.ENSP00000359310	9606.ENSP00000377478	0	0	0	0	0.771	0	0	0.518	0.884
CXCL13	CXCL9	9606.ENSP00000286758	9606.ENSP00000354901	0	0	0	0	0.482	0	0.800	0.727	0.969
CXCL9	MAP2K6	9606.ENSP00000354901	9606.ENSP00000468348	0	0	0	0	0	0	0.900	0.047	0.900
CYP24A1	CYP27B1	9606.ENSP00000216862	9606.ENSP00000228606	0	0	0.447	0.814	0.062	0	0.900	0.950	0.925
CYP2D6	UGT1A6	9606.ENSP00000353820	9606.ENSP00000303174	0	0	0	0	0.062	0.058	0.650	0.755	0.914
CYP2D6	UGT1A8	9606.ENSP00000353820	9606.ENSP00000304845	0	0	0	0	0.062	0.058	0.650	0.755	0.914
CYP2D6	UGT2B4	9606.ENSP00000353820	9606.ENSP00000305221	0	0	0	0	0.068	0.058	0.650	0.479	0.818
CYP2D6	UGT1A10	9606.ENSP00000353820	9606.ENSP00000343838	0	0	0	0	0.062	0.058	0.650	0.438	0.803
CYP2D6	UGT1A9	9606.ENSP00000353820	9606.ENSP00000346768	0	0	0	0	0.062	0.058	0.650	0.625	0.868
CYP2D6	UGT1A7	9606.ENSP00000353820	9606.ENSP00000362525	0	0	0	0	0.062	0.058	0.650	0.428	0.799
CYP2D6	UGT1A4	9606.ENSP00000353820	9606.ENSP00000362508	0	0	0	0	0.091	0.058	0.650	0.673	0.889
CYP2E1	CYP4F3	9606.ENSP00000440689	9606.ENSP00000221307	0	0	0.441	0.575	0.062	0.107	0.900	0.544	0.941
CYP2E1	UGT1A6	9606.ENSP00000440689	9606.ENSP00000303174	0	0	0	0	0.063	0.058	0.650	0.688	0.891
CYP2E1	UGT1A8	9606.ENSP00000440689	9606.ENSP00000304845	0	0	0	0	0.063	0.058	0.650	0.686	0.890
CYP2E1	UGT2B4	9606.ENSP00000440689	9606.ENSP00000305221	0	0	0	0	0.064	0.058	0.650	0.442	0.804
CYP2E1	UGT1A10	9606.ENSP00000440689	9606.ENSP00000343838	0	0	0	0	0.063	0.058	0.650	0.364	0.777
CYP2E1	UGT1A9	9606.ENSP00000440689	9606.ENSP00000346768	0	0	0	0	0.063	0.058	0.650	0.522	0.832
CYP2E1	UGT1A4	9606.ENSP00000440689	9606.ENSP00000362508	0	0	0	0	0.063	0.058	0.650	0.520	0.831
CYP2E1	UGT1A7	9606.ENSP00000440689	9606.ENSP00000362525	0	0	0	0	0.063	0.058	0.650	0.429	0.800
DBF4B	MCM4	9606.ENSP00000323663	9606.ENSP00000262105	0	0	0	0	0.110	0.255	0	0.724	0.801
DBF4B	MCM6	9606.ENSP00000323663	9606.ENSP00000264156	0	0	0	0	0.066	0.212	0	0.661	0.728
DBF4B	MCM2	9606.ENSP00000323663	9606.ENSP00000265056	0	0	0	0	0.078	0.237	0	0.786	0.836
DBF4B	TICRR	9606.ENSP00000323663	9606.ENSP00000268138	0	0	0	0	0.089	0	0	0.785	0.796
DBF4B	MCM7	9606.ENSP00000323663	9606.ENSP00000307288	0	0	0	0	0.185	0.212	0	0.773	0.841
DBF4B	KIF18B	9606.ENSP00000323663	9606.ENSP00000465992	0	0	0	0	0.127	0	0	0.692	0.719
DBF4B	MCM10	9606.ENSP00000323663	9606.ENSP00000418268	0	0	0	0	0.090	0.347	0	0.668	0.786
DDC	IL4I1	9606.ENSP00000403644	9606.ENSP00000472474	0	0	0	0	0.064	0.075	0.900	0.106	0.912
DDC	TDO2	9606.ENSP00000403644	9606.ENSP00000444788	0	0	0	0	0.063	0	0.900	0.299	0.928
DDC	PAH	9606.ENSP00000403644	9606.ENSP00000448059	0	0	0	0	0.140	0.081	0.900	0.623	0.966
DDX11	FEN1	9606.ENSP00000440402	9606.ENSP00000305480	0	0	0	0	0.163	0.433	0	0.967	0.983
DDX11	ESCO2	9606.ENSP00000440402	9606.ENSP00000306999	0	0	0	0	0.092	0.342	0	0.795	0.866
DDX11	DSCC1	9606.ENSP00000440402	9606.ENSP00000322180	0	0	0	0	0.194	0.519	0	0.690	0.869
DDX11	WDHD1	9606.ENSP00000440402	9606.ENSP00000353793	0	0	0	0	0.194	0.259	0	0.897	0.933
DDX11	TIMELESS	9606.ENSP00000440402	9606.ENSP00000450607	0	0	0	0	0.208	0	0	0.959	0.966
DEPDC1	OIP5	9606.ENSP00000412292	9606.ENSP00000220514	0	0	0	0	0.688	0	0	0.150	0.724
DEPDC1	DLGAP5	9606.ENSP00000412292	9606.ENSP00000247191	0	0	0	0	0.920	0	0	0.392	0.949
DEPDC1	FAM64A	9606.ENSP00000412292	9606.ENSP00000250056	0	0	0	0	0.571	0	0	0.366	0.716
DEPDC1	NCAPG	9606.ENSP00000412292	9606.ENSP00000251496	0	0	0	0	0.795	0	0	0.194	0.828
DEPDC1	KIF23	9606.ENSP00000412292	9606.ENSP00000260363	0	0	0	0	0.732	0	0	0.241	0.788
DEPDC1	KIF11	9606.ENSP00000412292	9606.ENSP00000260731	0	0	0	0	0.940	0	0	0.057	0.941
DEPDC1	NDC80	9606.ENSP00000412292	9606.ENSP00000261597	0	0	0	0	0.846	0	0	0.074	0.852
DEPDC1	KIF18A	9606.ENSP00000412292	9606.ENSP00000263181	0	0	0	0	0.761	0	0	0.429	0.858
DEPDC1	NEIL3	9606.ENSP00000412292	9606.ENSP00000264596	0	0	0	0	0.692	0	0	0.237	0.755
DEPDC1	PLK4	9606.ENSP00000412292	9606.ENSP00000270861	0	0	0	0	0.612	0	0	0.261	0.701
DEPDC1	NUF2	9606.ENSP00000412292	9606.ENSP00000271452	0	0	0	0	0.644	0	0	0.504	0.816
DEPDC1	MAD2L1	9606.ENSP00000412292	9606.ENSP00000296509	0	0	0	0	0.705	0	0	0.146	0.737
DEPDC1	MELK	9606.ENSP00000412292	9606.ENSP00000298048	0	0	0	0	0.729	0	0	0.273	0.794
DEPDC1	TPX2	9606.ENSP00000412292	9606.ENSP00000300403	0	0	0	0	0.715	0	0	0	0.715
DEPDC1	SPAG5	9606.ENSP00000412292	9606.ENSP00000323300	0	0	0	0	0.763	0	0	0	0.763
DEPDC1	KIF15	9606.ENSP00000412292	9606.ENSP00000324020	0	0	0	0	0.810	0	0	0.241	0.850
DEPDC1	PARPBP	9606.ENSP00000412292	9606.ENSP00000332915	0	0	0	0	0.615	0	0	0.385	0.753
DEPDC1	FOXM1	9606.ENSP00000412292	9606.ENSP00000342307	0	0	0	0	0.590	0.130	0	0.424	0.777
DEPDC1	UBE2C	9606.ENSP00000412292	9606.ENSP00000348838	0	0	0	0	0.670	0	0	0.211	0.729
DEPDC1	RRM2	9606.ENSP00000412292	9606.ENSP00000353770	0	0	0	0	0.773	0	0	0.283	0.830
DEPDC1	EXO1	9606.ENSP00000412292	9606.ENSP00000355506	0	0	0	0	0.675	0	0	0.130	0.705
DEPDC1	NEK2	9606.ENSP00000412292	9606.ENSP00000355966	0	0	0	0	0.876	0	0	0.222	0.900
DEPDC1	KIF14	9606.ENSP00000412292	9606.ENSP00000356319	0	0	0	0	0.788	0	0	0.348	0.856
DEPDC1	MKI67	9606.ENSP00000412292	9606.ENSP00000357643	0	0	0	0	0.795	0	0	0.155	0.819
DEPDC1	TTK	9606.ENSP00000412292	9606.ENSP00000358813	0	0	0	0	0.855	0	0	0.503	0.925
DEPDC1	KIF20B	9606.ENSP00000412292	9606.ENSP00000360793	0	0	0	0	0.571	0	0	0.634	0.836
DEPDC1	KIF2C	9606.ENSP00000412292	9606.ENSP00000361298	0	0	0	0	0.794	0	0	0.183	0.824
DEPDC1	KIF4A	9606.ENSP00000412292	9606.ENSP00000363524	0	0	0	0	0.724	0	0	0.200	0.770
DEPDC1	ECT2	9606.ENSP00000412292	9606.ENSP00000376457	0	0	0	0	0.742	0	0	0.192	0.783
DEPDC1	HMMR	9606.ENSP00000412292	9606.ENSP00000377492	0	0	0	0	0.805	0	0	0.242	0.846
DEPDC1	KIF20A	9606.ENSP00000412292	9606.ENSP00000378356	0	0	0	0	0.855	0	0	0.503	0.924
DEPDC1	RACGAP1	9606.ENSP00000412292	9606.ENSP00000404190	0	0	0	0	0.683	0	0	0.108	0.705
DEPDC1	TOP2A	9606.ENSP00000412292	9606.ENSP00000411532	0	0	0	0	0.939	0	0	0.217	0.950
DEPDC1	GTSE1	9606.ENSP00000412292	9606.ENSP00000415430	0	0	0	0	0.569	0	0	0.331	0.700
DEPDC1	HJURP	9606.ENSP00000412292	9606.ENSP00000414109	0	0	0	0	0.813	0	0	0	0.813
DEPDC1	PBK	9606.ENSP00000412292	9606.ENSP00000428489	0	0	0	0	0.815	0	0	0.345	0.874
DEPDC1	NUSAP1	9606.ENSP00000412292	9606.ENSP00000453403	0	0	0	0	0.884	0	0	0.336	0.919
DEPDC1B	DLGAP5	9606.ENSP00000265036	9606.ENSP00000247191	0	0	0	0	0.732	0	0	0.057	0.737
DEPDC1B	KIF2C	9606.ENSP00000265036	9606.ENSP00000361298	0	0	0	0	0.648	0	0	0.203	0.707
DEPDC1B	KIF15	9606.ENSP00000265036	9606.ENSP00000324020	0	0	0	0	0.708	0	0	0.058	0.713
DEPDC1B	HMMR	9606.ENSP00000265036	9606.ENSP00000377492	0	0	0	0	0.687	0	0	0.232	0.749
DEPTOR	EIF4EBP1	9606.ENSP00000286234	9606.ENSP00000340691	0	0	0	0	0	0	0	0.734	0.734
DIO2	TTR	9606.ENSP00000450980	9606.ENSP00000237014	0	0	0	0	0.066	0	0	0.834	0.839
DIO2	EPT1	9606.ENSP00000450980	9606.ENSP00000260585	0	0	0	0	0	0	0	0.757	0.757
DKK1	WNT3	9606.ENSP00000363081	9606.ENSP00000225512	0	0	0	0	0	0.121	0.600	0.763	0.909
DKK1	WNT10A	9606.ENSP00000363081	9606.ENSP00000258411	0	0	0	0	0	0.058	0.600	0.614	0.841
DLGAP5	TRIP13	9606.ENSP00000247191	9606.ENSP00000166345	0	0	0	0	0.803	0	0	0.325	0.861
DLGAP5	POLE2	9606.ENSP00000247191	9606.ENSP00000216367	0	0	0	0	0.774	0	0	0.193	0.810
DLGAP5	OIP5	9606.ENSP00000247191	9606.ENSP00000220514	0	0	0	0	0.894	0	0	0.114	0.902
DLGAP5	RAD51AP1	9606.ENSP00000247191	9606.ENSP00000228843	0	0	0	0	0.816	0	0	0.211	0.849
DLGAP5	GMNN	9606.ENSP00000247191	9606.ENSP00000230056	0	0	0	0	0.682	0	0	0.242	0.749
DLGAP5	NCAPH	9606.ENSP00000247191	9606.ENSP00000240423	0	0	0	0	0.852	0	0	0.352	0.900
DLGAP5	MND1	9606.ENSP00000247191	9606.ENSP00000240488	0	0	0	0	0.777	0	0	0	0.777
DLGAP5	HELLS	9606.ENSP00000247191	9606.ENSP00000377601	0	0	0	0	0.622	0.057	0	0.232	0.702
DLGAP5	STIL	9606.ENSP00000247191	9606.ENSP00000360944	0	0	0	0	0.697	0	0	0.063	0.704
DLGAP5	TK1	9606.ENSP00000247191	9606.ENSP00000301634	0	0	0	0	0.570	0	0	0.343	0.706
DLGAP5	E2F7	9606.ENSP00000247191	9606.ENSP00000323246	0	0	0	0	0.610	0	0	0.283	0.708
DLGAP5	NCAPG2	9606.ENSP00000247191	9606.ENSP00000387007	0	0	0	0	0.702	0	0	0.104	0.722
DLGAP5	ERCC6L	9606.ENSP00000247191	9606.ENSP00000334675	0	0	0	0	0.701	0.057	0	0.108	0.726
DLGAP5	RAD51	9606.ENSP00000247191	9606.ENSP00000372088	0	0	0	0	0.668	0	0	0.210	0.726
DLGAP5	MCM2	9606.ENSP00000247191	9606.ENSP00000265056	0	0	0	0	0.691	0	0	0.182	0.737
