#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DNA2	TTK	9606.ENSP00000351185	9606.ENSP00000358813	0	0	0	0	0.418	0	0	0.165	0.493
DNA2	MCM8	9606.ENSP00000351185	9606.ENSP00000368164	0	0	0	0	0.184	0.056	0	0.397	0.496
DNA2	ORC1	9606.ENSP00000351185	9606.ENSP00000360623	0.060	0	0	0	0.557	0.125	0	0.161	0.654
DNA2	RAD54L	9606.ENSP00000351185	9606.ENSP00000361043	0.044	0	0	0	0.242	0.065	0	0.555	0.658
DNA2	KIF4A	9606.ENSP00000351185	9606.ENSP00000363524	0	0	0	0	0.711	0	0	0.048	0.713
DNA2	XRCC2	9606.ENSP00000351185	9606.ENSP00000352271	0	0	0	0	0.116	0	0.600	0.332	0.743
DNA2	TOP2A	9606.ENSP00000351185	9606.ENSP00000411532	0	0	0	0	0.585	0.056	0	0.535	0.802
DNA2	RFC4	9606.ENSP00000351185	9606.ENSP00000376272	0.042	0	0	0	0.188	0	0.600	0.441	0.803
DNA2	RECQL4	9606.ENSP00000351185	9606.ENSP00000482313	0	0	0	0	0.196	0.346	0	0.748	0.856
DNA2	TIMELESS	9606.ENSP00000351185	9606.ENSP00000450607	0	0	0	0	0.263	0.121	0.600	0.602	0.883
DNA2	MCM10	9606.ENSP00000351185	9606.ENSP00000418268	0	0	0	0	0.408	0	0	0.833	0.897
DNA2	RAD51	9606.ENSP00000351185	9606.ENSP00000372088	0	0	0.237	0	0.236	0.285	0.600	0.899	0.980
DNA2	WDHD1	9606.ENSP00000351185	9606.ENSP00000353793	0	0	0	0	0.423	0.938	0	0.989	0.999
DNA2	EXO1	9606.ENSP00000351185	9606.ENSP00000355506	0.051	0	0	0	0.612	0.661	0.600	0.991	0.999
DNAJC12	TMEM132A	9606.ENSP00000225171	9606.ENSP00000005286	0	0	0	0	0	0	0	0.693	0.693
DNAJC12	HSPA6	9606.ENSP00000225171	9606.ENSP00000310219	0.050	0	0	0	0	0.179	0	0.354	0.452
DNAJC12	PAH	9606.ENSP00000225171	9606.ENSP00000448059	0	0	0	0	0.111	0	0	0.460	0.499
DNAJC12	GOLM1	9606.ENSP00000225171	9606.ENSP00000373364	0	0	0	0	0	0	0	0.499	0.499
DNAJC22	PROC	9606.ENSP00000446830	9606.ENSP00000234071	0	0	0	0	0.077	0.056	0	0.535	0.559
DNMT3B	SALL4	9606.ENSP00000328547	9606.ENSP00000217086	0	0	0	0	0.333	0	0	0.481	0.639
DNMT3B	GAPDH	9606.ENSP00000328547	9606.ENSP00000229239	0	0	0	0	0.082	0	0	0.558	0.577
DNMT3B	HIST1H1D	9606.ENSP00000328547	9606.ENSP00000244534	0	0	0	0	0.062	0	0	0.552	0.562
DNMT3B	NCAPG	9606.ENSP00000328547	9606.ENSP00000251496	0	0	0	0	0.348	0.270	0	0.150	0.560
DNMT3B	MYCN	9606.ENSP00000328547	9606.ENSP00000281043	0	0	0	0	0.158	0	0	0.322	0.404
DNMT3B	HIST1H2BD	9606.ENSP00000328547	9606.ENSP00000289316	0	0	0	0	0	0	0.600	0	0.600
DNMT3B	IGF2BP1	9606.ENSP00000328547	9606.ENSP00000290341	0	0	0	0	0.441	0	0	0.097	0.473
DNMT3B	TYMS	9606.ENSP00000328547	9606.ENSP00000315644	0	0	0	0	0.270	0	0	0.232	0.415
DNMT3B	EZH2	9606.ENSP00000328547	9606.ENSP00000320147	0	0	0	0	0.152	0.839	0.600	0.962	0.997
DNMT3B	SOX2	9606.ENSP00000328547	9606.ENSP00000323588	0	0	0	0	0.137	0	0	0.703	0.734
DNMT3B	HIST1H2AJ	9606.ENSP00000328547	9606.ENSP00000328484	0	0	0	0	0	0.180	0.600	0	0.657
DNMT3B	EXO1	9606.ENSP00000328547	9606.ENSP00000355506	0	0	0	0	0.332	0	0	0.140	0.400
DNMT3B	HIST1H2AG	9606.ENSP00000328547	9606.ENSP00000352119	0	0	0	0	0	0.369	0	0.100	0.407
DNMT3B	DPEP1	9606.ENSP00000328547	9606.ENSP00000376807	0	0	0	0	0	0	0	0.416	0.416
DNMT3B	HIST1H2AI	9606.ENSP00000328547	9606.ENSP00000351589	0	0	0	0	0	0.369	0	0.117	0.419
DNMT3B	HIST1H2AM	9606.ENSP00000328547	9606.ENSP00000352627	0	0	0	0	0	0.369	0	0.118	0.420
DNMT3B	KIF4A	9606.ENSP00000328547	9606.ENSP00000363524	0	0	0	0	0.194	0.270	0	0.119	0.436
DNMT3B	HIST1H1B	9606.ENSP00000328547	9606.ENSP00000330074	0	0	0	0	0.062	0	0	0.444	0.456
DNMT3B	HIST3H2A	9606.ENSP00000328547	9606.ENSP00000355656	0	0	0	0	0	0.213	0	0.422	0.525
DNMT3B	HIST1H4E	9606.ENSP00000328547	9606.ENSP00000484789	0	0	0	0	0	0.233	0	0.508	0.606
DNMT3B	HIST4H4	9606.ENSP00000328547	9606.ENSP00000443017	0	0	0	0	0	0.233	0	0.508	0.606
DNMT3B	HIST2H4A	9606.ENSP00000328547	9606.ENSP00000462667	0	0	0	0	0	0.233	0	0.508	0.606
DNMT3B	HIST1H4K	9606.ENSP00000328547	9606.ENSP00000479794	0	0	0	0	0	0.233	0	0.508	0.606
DNMT3B	HIST1H4H	9606.ENSP00000328547	9606.ENSP00000366956	0	0	0	0	0	0.233	0	0.508	0.606
DNMT3B	HIST1H4D	9606.ENSP00000328547	9606.ENSP00000479461	0	0	0	0	0	0.233	0	0.508	0.606
DNMT3B	HIST1H4C	9606.ENSP00000328547	9606.ENSP00000367034	0	0	0	0	0	0.233	0	0.508	0.606
DNMT3B	HIST1H2BJ	9606.ENSP00000328547	9606.ENSP00000476136	0	0	0	0	0	0	0.600	0.077	0.615
DNMT3B	HIST1H2BH	9606.ENSP00000328547	9606.ENSP00000479169	0	0	0	0	0.069	0	0.600	0.055	0.617
DNMT3B	HIST1H2BN	9606.ENSP00000328547	9606.ENSP00000483903	0	0	0	0	0	0	0.600	0.109	0.628
DNMT3B	FOXM1	9606.ENSP00000328547	9606.ENSP00000342307	0	0	0	0	0.178	0.063	0	0.707	0.754
DNMT3B	TET1	9606.ENSP00000328547	9606.ENSP00000362748	0	0	0	0	0.213	0	0	0.787	0.825
DNMT3B	HIST2H3C	9606.ENSP00000328547	9606.ENSP00000358154	0	0	0	0	0	0.833	0	0.055	0.835
DNMT3B	HIST2H2AC	9606.ENSP00000328547	9606.ENSP00000332194	0	0	0	0	0	0.213	0.600	0.543	0.843
DNMT3B	HIST1H3J	9606.ENSP00000328547	9606.ENSP00000352252	0	0	0	0	0	0.829	0	0.182	0.854
DNMT3B	HIST1H3H	9606.ENSP00000328547	9606.ENSP00000358160	0	0	0	0	0	0.829	0	0.182	0.854
DNMT3B	HIST1H3E	9606.ENSP00000328547	9606.ENSP00000482271	0	0	0	0	0	0.829	0	0.272	0.870
DNMT3B	MAT1A	9606.ENSP00000328547	9606.ENSP00000361287	0	0	0	0	0.082	0	0.900	0.270	0.927
DNMT3B	HELLS	9606.ENSP00000328547	9606.ENSP00000377601	0	0	0	0	0.186	0.345	0	0.887	0.935
DNMT3B	UHRF1	9606.ENSP00000328547	9606.ENSP00000479617	0	0	0	0	0.133	0.657	0	0.829	0.945
DOCK3	NGEF	9606.ENSP00000266037	9606.ENSP00000264051	0	0	0	0	0.117	0.076	0	0.379	0.449
DOCK3	EIF4EBP1	9606.ENSP00000266037	9606.ENSP00000340691	0	0	0	0	0	0	0	0.428	0.428
DOCK3	SCN8A	9606.ENSP00000266037	9606.ENSP00000346534	0	0	0	0	0.171	0	0	0.387	0.470
DOCK3	KIAA0319	9606.ENSP00000266037	9606.ENSP00000367459	0	0	0	0	0.119	0	0	0.646	0.675
DOK5	FNDC1	9606.ENSP00000262593	9606.ENSP00000297267	0	0	0	0	0.069	0	0	0.545	0.558
DOK5	GFRA3	9606.ENSP00000262593	9606.ENSP00000274721	0	0	0	0	0	0	0.600	0	0.600
DOK5	SERPINB5	9606.ENSP00000262593	9606.ENSP00000372221	0	0	0	0	0	0	0	0.701	0.701
DOK5	GDNF	9606.ENSP00000262593	9606.ENSP00000409007	0	0	0	0	0	0	0.900	0.388	0.936
DOK5	RET	9606.ENSP00000262593	9606.ENSP00000347942	0	0	0	0	0	0.549	0.900	0.103	0.956
DPP10	FAP	9606.ENSP00000376855	9606.ENSP00000188790	0	0	0.427	0.857	0	0.348	0	0.455	0.423
DPP10	TUBB2B	9606.ENSP00000376855	9606.ENSP00000259818	0	0	0	0	0.089	0	0	0.488	0.514
DPP10	KCND2	9606.ENSP00000376855	9606.ENSP00000333496	0	0	0	0	0.142	0.285	0	0.839	0.893
DPP10	SPINK5	9606.ENSP00000376855	9606.ENSP00000352936	0	0	0	0	0.063	0	0	0.469	0.481
DPP10	KCNQ3	9606.ENSP00000376855	9606.ENSP00000373648	0	0	0	0	0.124	0.398	0	0.164	0.521
DPP10	GSDMB	9606.ENSP00000376855	9606.ENSP00000415049	0	0	0	0	0	0	0	0.467	0.467
DPYSL4	GDA	9606.ENSP00000339850	9606.ENSP00000238018	0.081	0	0.252	0	0.049	0	0	0.246	0.441
DPYSL4	SEMA3A	9606.ENSP00000339850	9606.ENSP00000265362	0	0	0	0	0	0	0.600	0.298	0.707
DPYSL4	ZNF114	9606.ENSP00000339850	9606.ENSP00000469998	0	0	0	0	0	0.056	0	0.443	0.452
DSC3	PKP2	9606.ENSP00000353608	9606.ENSP00000070846	0	0	0	0	0.062	0.163	0.600	0.965	0.987
DSC3	KRT14	9606.ENSP00000353608	9606.ENSP00000167586	0	0	0	0	0.170	0	0	0.435	0.511
DSC3	KRT6B	9606.ENSP00000353608	9606.ENSP00000252252	0	0	0	0	0.185	0.056	0	0.335	0.443
DSC3	DSG2	9606.ENSP00000353608	9606.ENSP00000261590	0	0	0	0.731	0.098	0	0.600	0.900	0.714
DSC3	PKP1	9606.ENSP00000353608	9606.ENSP00000263946	0	0	0	0	0.103	0.163	0.600	0.847	0.948
DSC3	PKP3	9606.ENSP00000353608	9606.ENSP00000331678	0	0	0	0	0.066	0.362	0.600	0.772	0.938
DSC3	SERPINB5	9606.ENSP00000353608	9606.ENSP00000372221	0	0	0	0	0.160	0	0	0.315	0.400
DSC3	KRT6A	9606.ENSP00000353608	9606.ENSP00000369317	0	0	0	0	0.152	0.056	0	0.342	0.427
DSC3	DSP	9606.ENSP00000353608	9606.ENSP00000369129	0	0	0	0	0.154	0.057	0.600	0.988	0.996
DSCC1	TRIP13	9606.ENSP00000322180	9606.ENSP00000166345	0	0	0	0	0.623	0	0	0.132	0.659
DSCC1	POLE2	9606.ENSP00000322180	9606.ENSP00000216367	0	0	0	0	0.816	0.133	0	0.194	0.860
DSCC1	MYBL2	9606.ENSP00000322180	9606.ENSP00000217026	0	0	0	0	0.350	0.066	0	0.143	0.434
DSCC1	ORC6	9606.ENSP00000322180	9606.ENSP00000219097	0	0	0	0	0.489	0	0	0	0.489
DSCC1	OIP5	9606.ENSP00000322180	9606.ENSP00000220514	0	0	0	0	0.575	0	0	0	0.575
DSCC1	RAD51AP1	9606.ENSP00000322180	9606.ENSP00000228843	0	0	0	0	0.592	0	0	0.266	0.688
DSCC1	NCAPH	9606.ENSP00000322180	9606.ENSP00000240423	0	0	0	0	0.564	0	0	0.122	0.601
DSCC1	MND1	9606.ENSP00000322180	9606.ENSP00000240488	0	0	0	0	0.549	0	0	0	0.549
DSCC1	NCAPG	9606.ENSP00000322180	9606.ENSP00000251496	0	0	0	0	0.824	0	0	0	0.824
DSCC1	GINS2	9606.ENSP00000322180	9606.ENSP00000253462	0	0	0	0	0.657	0	0	0.315	0.755
DSCC1	ESPL1	9606.ENSP00000322180	9606.ENSP00000257934	0	0	0	0	0.684	0	0	0.080	0.697
DSCC1	KIF23	9606.ENSP00000322180	9606.ENSP00000260363	0	0	0	0	0.422	0.142	0	0.128	0.530
DSCC1	KIF11	9606.ENSP00000322180	9606.ENSP00000260731	0	0	0	0	0.749	0.235	0	0.144	0.821
DSCC1	NDC80	9606.ENSP00000322180	9606.ENSP00000261597	0	0	0	0	0.611	0	0	0	0.611
DSCC1	MCM4	9606.ENSP00000322180	9606.ENSP00000262105	0	0	0	0	0.794	0.065	0	0.369	0.868
DSCC1	PKMYT1	9606.ENSP00000322180	9606.ENSP00000262300	0	0	0	0	0.294	0	0	0.465	0.606
DSCC1	GINS1	9606.ENSP00000322180	9606.ENSP00000262460	0	0	0	0	0.840	0.139	0	0.238	0.886
DSCC1	SGOL1	9606.ENSP00000322180	9606.ENSP00000263753	0	0	0	0	0.344	0	0	0.193	0.447
DSCC1	MCM6	9606.ENSP00000322180	9606.ENSP00000264156	0	0	0	0	0.620	0.065	0	0.256	0.713
DSCC1	MCM2	9606.ENSP00000322180	9606.ENSP00000265056	0	0	0	0	0.598	0.115	0	0.251	0.710
DSCC1	PLK4	9606.ENSP00000322180	9606.ENSP00000270861	0	0	0	0	0.468	0	0	0.189	0.550
DSCC1	NUF2	9606.ENSP00000322180	9606.ENSP00000271452	0	0	0	0	0.643	0	0	0	0.643
DSCC1	SPC25	9606.ENSP00000322180	9606.ENSP00000282074	0	0	0	0	0.793	0	0	0	0.793
DSCC1	SKA1	9606.ENSP00000322180	9606.ENSP00000285116	0	0	0	0	0.430	0	0	0	0.430
DSCC1	KIAA1524	9606.ENSP00000322180	9606.ENSP00000295746	0	0	0	0	0.267	0	0	0.391	0.535
DSCC1	MAD2L1	9606.ENSP00000322180	9606.ENSP00000296509	0	0	0	0	0.653	0.525	0	0.073	0.833
DSCC1	MELK	9606.ENSP00000322180	9606.ENSP00000298048	0	0	0	0	0.609	0.057	0	0	0.616
DSCC1	KIAA0101	9606.ENSP00000322180	9606.ENSP00000300035	0	0	0	0	0.599	0	0	0	0.599
DSCC1	TPX2	9606.ENSP00000322180	9606.ENSP00000300403	0	0	0	0	0.603	0	0	0.183	0.662
DSCC1	FEN1	9606.ENSP00000322180	9606.ENSP00000305480	0	0	0	0	0.550	0.090	0	0.438	0.750
DSCC1	SHCBP1	9606.ENSP00000322180	9606.ENSP00000306473	0	0	0	0	0.396	0	0	0.207	0.501
DSCC1	ESCO2	9606.ENSP00000322180	9606.ENSP00000306999	0	0	0	0	0.248	0.159	0	0.826	0.880
DSCC1	MCM7	9606.ENSP00000322180	9606.ENSP00000307288	0	0	0	0	0.844	0.065	0	0.302	0.889
DSCC1	TYMS	9606.ENSP00000322180	9606.ENSP00000315644	0	0	0	0	0.474	0	0	0.607	0.784
DSCC1	SKA3	9606.ENSP00000322180	9606.ENSP00000319417	0	0	0	0	0.541	0	0	0	0.541
DSCC1	UHRF1	9606.ENSP00000322180	9606.ENSP00000479617	0	0	0	0	0.353	0	0	0.118	0.405
DSCC1	ERCC6L	9606.ENSP00000322180	9606.ENSP00000334675	0	0	0	0	0.345	0.071	0	0.134	0.427
DSCC1	KNTC1	9606.ENSP00000322180	9606.ENSP00000328236	0	0	0	0	0.448	0	0	0	0.448
DSCC1	TACC3	9606.ENSP00000322180	9606.ENSP00000326550	0	0	0	0	0.325	0	0	0.224	0.454
DSCC1	ECT2	9606.ENSP00000322180	9606.ENSP00000376457	0	0	0	0	0.361	0	0	0.180	0.454
DSCC1	RAD54B	9606.ENSP00000322180	9606.ENSP00000336606	0	0	0	0	0.365	0.102	0	0.124	0.457
DSCC1	PIF1	9606.ENSP00000322180	9606.ENSP00000328174	0	0	0	0	0.108	0.159	0	0.338	0.461
DSCC1	UBE2T	9606.ENSP00000322180	9606.ENSP00000356243	0	0	0	0	0.430	0	0	0.112	0.472
DSCC1	KIF20A	9606.ENSP00000322180	9606.ENSP00000378356	0	0	0	0	0.423	0.142	0	0.067	0.498
DSCC1	KIFC1	9606.ENSP00000322180	9606.ENSP00000393963	0	0	0	0	0.362	0.142	0	0.159	0.499
DSCC1	NCAPG2	9606.ENSP00000322180	9606.ENSP00000387007	0	0	0	0	0.500	0	0	0	0.500
DSCC1	SPAG5	9606.ENSP00000322180	9606.ENSP00000323300	0	0	0	0	0.411	0	0	0.210	0.515
DSCC1	TONSL	9606.ENSP00000322180	9606.ENSP00000386239	0	0	0	0	0.225	0	0	0.405	0.519
DSCC1	HELLS	9606.ENSP00000322180	9606.ENSP00000377601	0	0	0	0	0.371	0.071	0	0.246	0.521
DSCC1	MCM8	9606.ENSP00000322180	9606.ENSP00000368164	0	0	0	0	0.512	0.065	0	0.061	0.534
DSCC1	ZWINT	9606.ENSP00000322180	9606.ENSP00000363055	0	0	0	0	0.549	0	0	0	0.549
DSCC1	HMMR	9606.ENSP00000322180	9606.ENSP00000377492	0	0	0	0	0.558	0	0	0	0.558
DSCC1	RAD54L	9606.ENSP00000322180	9606.ENSP00000361043	0	0	0	0	0.560	0.102	0	0.066	0.598
DSCC1	KIF4A	9606.ENSP00000322180	9606.ENSP00000363524	0	0	0	0	0.423	0.142	0	0.256	0.600
DSCC1	KIF2C	9606.ENSP00000322180	9606.ENSP00000361298	0	0	0	0	0.552	0.142	0	0.059	0.607
DSCC1	RAD51	9606.ENSP00000322180	9606.ENSP00000372088	0	0	0	0	0.459	0.079	0	0.301	0.622
DSCC1	RRM2	9606.ENSP00000322180	9606.ENSP00000353770	0	0	0	0	0.584	0	0	0.168	0.639
DSCC1	ORC1	9606.ENSP00000322180	9606.ENSP00000360623	0	0	0	0	0.592	0	0	0.204	0.662
DSCC1	TOP2A	9606.ENSP00000322180	9606.ENSP00000411532	0	0	0	0	0.626	0	0	0.141	0.665
DSCC1	UBE2C	9606.ENSP00000322180	9606.ENSP00000348838	0	0	0	0	0.620	0	0	0.162	0.668
DSCC1	PBK	9606.ENSP00000322180	9606.ENSP00000428489	0	0	0	0	0.588	0	0	0.275	0.689
DSCC1	KIF15	9606.ENSP00000322180	9606.ENSP00000324020	0	0	0	0	0.541	0.142	0	0.281	0.692
DSCC1	PRC1	9606.ENSP00000322180	9606.ENSP00000377793	0	0	0	0	0.729	0	0	0	0.729
DSCC1	DTL	9606.ENSP00000322180	9606.ENSP00000355958	0	0	0	0	0.717	0	0	0.122	0.741
DSCC1	MCM10	9606.ENSP00000322180	9606.ENSP00000418268	0	0	0	0	0.608	0	0	0.401	0.755
DSCC1	TIMELESS	9606.ENSP00000322180	9606.ENSP00000450607	0	0	0	0	0.460	0.260	0	0.458	0.764
DSCC1	TTK	9606.ENSP00000322180	9606.ENSP00000358813	0	0	0	0	0.746	0.119	0	0.046	0.767
DSCC1	EXO1	9606.ENSP00000322180	9606.ENSP00000355506	0	0	0	0	0.730	0.061	0	0.191	0.777
DSCC1	WDHD1	9606.ENSP00000322180	9606.ENSP00000353793	0	0	0	0	0.868	0.177	0	0.879	0.985
DSCC1	RFC4	9606.ENSP00000322180	9606.ENSP00000376272	0	0	0	0	0.909	0.696	0.900	0.837	0.999
DSG2	PKP2	9606.ENSP00000261590	9606.ENSP00000070846	0	0	0	0	0.157	0.362	0.600	0.925	0.981
DSG2	EPCAM	9606.ENSP00000261590	9606.ENSP00000263735	0	0	0	0	0.294	0	0	0.284	0.473
DSG2	SLC15A1	9606.ENSP00000261590	9606.ENSP00000365686	0	0	0	0	0	0	0	0.552	0.552
DSG2	PKP1	9606.ENSP00000261590	9606.ENSP00000263946	0	0	0	0	0.065	0.163	0.600	0.817	0.935
DSG2	PKP3	9606.ENSP00000261590	9606.ENSP00000331678	0	0	0	0	0.200	0.362	0.600	0.740	0.940
DSG2	DSP	9606.ENSP00000261590	9606.ENSP00000369129	0	0	0	0	0.327	0.057	0.600	0.917	0.976
DSP	PKP2	9606.ENSP00000369129	9606.ENSP00000070846	0	0	0	0	0.277	0.501	0.600	0.981	0.997
DSP	KRT14	9606.ENSP00000369129	9606.ENSP00000167586	0	0	0	0	0.119	0.398	0	0.473	0.696
DSP	ITGB4	9606.ENSP00000369129	9606.ENSP00000200181	0	0	0	0	0.097	0.101	0	0.333	0.411
DSP	EPCAM	9606.ENSP00000369129	9606.ENSP00000263735	0	0	0	0	0.234	0	0	0.262	0.411
DSP	PKP1	9606.ENSP00000369129	9606.ENSP00000263946	0	0	0	0	0.117	0.502	0.600	0.920	0.984
DSP	KRT16	9606.ENSP00000369129	9606.ENSP00000301653	0	0	0	0	0.123	0.284	0	0.351	0.558
DSP	KRT17	9606.ENSP00000369129	9606.ENSP00000308452	0	0	0	0	0.123	0.110	0	0.323	0.426
DSP	PKP3	9606.ENSP00000369129	9606.ENSP00000331678	0	0	0	0	0.364	0.466	0.600	0.979	0.996
DSP	IVL	9606.ENSP00000369129	9606.ENSP00000357753	0	0	0	0	0	0.270	0	0.632	0.720
DSP	GJB3	9606.ENSP00000369129	9606.ENSP00000362464	0	0	0	0	0.154	0	0	0.410	0.480
DSP	KRT6A	9606.ENSP00000369129	9606.ENSP00000369317	0	0	0	0	0.078	0.359	0	0.321	0.563
DTL	TRIP13	9606.ENSP00000355958	9606.ENSP00000166345	0	0	0	0	0.811	0	0	0.062	0.815
DTL	POLE2	9606.ENSP00000355958	9606.ENSP00000216367	0	0	0	0	0.799	0	0.600	0.063	0.918
DTL	MYBL2	9606.ENSP00000355958	9606.ENSP00000217026	0	0	0	0	0.565	0	0	0.233	0.653
DTL	ORC6	9606.ENSP00000355958	9606.ENSP00000219097	0	0	0	0	0.424	0	0	0.113	0.468
DTL	OIP5	9606.ENSP00000355958	9606.ENSP00000220514	0	0	0	0	0.818	0	0	0	0.818
DTL	RAD51AP1	9606.ENSP00000355958	9606.ENSP00000228843	0	0	0	0	0.786	0	0	0.048	0.788
DTL	GMNN	9606.ENSP00000355958	9606.ENSP00000230056	0	0	0	0	0.721	0	0	0.725	0.920
DTL	NCAPH	9606.ENSP00000355958	9606.ENSP00000240423	0	0	0	0	0.628	0	0	0	0.628
DTL	MND1	9606.ENSP00000355958	9606.ENSP00000240488	0	0	0	0	0.675	0	0	0	0.675
DTL	FAM64A	9606.ENSP00000355958	9606.ENSP00000250056	0	0	0	0	0.634	0	0	0	0.634
DTL	NCAPG	9606.ENSP00000355958	9606.ENSP00000251496	0	0	0	0	0.930	0	0	0.142	0.938
DTL	GINS2	9606.ENSP00000355958	9606.ENSP00000253462	0	0	0	0	0.831	0	0	0.111	0.843
DTL	TROAP	9606.ENSP00000355958	9606.ENSP00000257909	0	0	0	0	0.569	0	0	0	0.569
DTL	ESPL1	9606.ENSP00000355958	9606.ENSP00000257934	0	0	0	0	0.410	0	0	0.119	0.458
DTL	KIF23	9606.ENSP00000355958	9606.ENSP00000260363	0	0	0	0	0.772	0	0	0.062	0.777
DTL	KIF11	9606.ENSP00000355958	9606.ENSP00000260731	0	0	0	0	0.845	0	0	0.175	0.867
DTL	LMNB1	9606.ENSP00000355958	9606.ENSP00000261366	0	0	0	0	0.559	0	0	0	0.559
DTL	NDC80	9606.ENSP00000355958	9606.ENSP00000261597	0	0	0	0	0.827	0	0	0.119	0.841
DTL	MCM4	9606.ENSP00000355958	9606.ENSP00000262105	0	0	0	0	0.866	0	0	0.275	0.898
DTL	PKMYT1	9606.ENSP00000355958	9606.ENSP00000262300	0	0	0	0	0.635	0	0	0.066	0.644
DTL	GINS1	9606.ENSP00000355958	9606.ENSP00000262460	0	0	0	0	0.555	0	0	0.096	0.580
DTL	KIF18A	9606.ENSP00000355958	9606.ENSP00000263181	0	0	0	0	0.579	0	0	0	0.579
DTL	MCM6	9606.ENSP00000355958	9606.ENSP00000264156	0	0	0	0	0.752	0	0	0.177	0.787
DTL	POLQ	9606.ENSP00000355958	9606.ENSP00000264233	0	0	0	0	0.731	0	0	0.058	0.735
DTL	NEIL3	9606.ENSP00000355958	9606.ENSP00000264596	0	0	0	0	0.636	0	0	0	0.636
DTL	MCM2	9606.ENSP00000355958	9606.ENSP00000265056	0	0	0	0	0.856	0	0	0.480	0.922
DTL	TICRR	9606.ENSP00000355958	9606.ENSP00000268138	0	0	0	0	0.567	0	0	0.198	0.638
DTL	PLK4	9606.ENSP00000355958	9606.ENSP00000270861	0	0	0	0	0.738	0	0	0.064	0.744
DTL	NUF2	9606.ENSP00000355958	9606.ENSP00000271452	0	0	0	0	0.790	0	0	0.115	0.806
DTL	FANCD2	9606.ENSP00000355958	9606.ENSP00000287647	0	0	0	0	0.555	0	0	0.201	0.629
DTL	MAD2L1	9606.ENSP00000355958	9606.ENSP00000296509	0	0	0	0	0.817	0	0	0.053	0.819
DTL	MELK	9606.ENSP00000355958	9606.ENSP00000298048	0	0	0	0	0.834	0	0	0.182	0.859
DTL	KIAA0101	9606.ENSP00000355958	9606.ENSP00000300035	0	0	0	0	0.818	0	0	0.209	0.850
DTL	PLK1	9606.ENSP00000355958	9606.ENSP00000300093	0	0	0	0	0.590	0	0	0.190	0.654
DTL	TPX2	9606.ENSP00000355958	9606.ENSP00000300403	0	0	0	0	0.821	0	0	0.232	0.856
DTL	TK1	9606.ENSP00000355958	9606.ENSP00000301634	0	0	0	0	0.566	0	0	0	0.566
DTL	FEN1	9606.ENSP00000355958	9606.ENSP00000305480	0	0	0	0	0.799	0	0	0.262	0.845
DTL	SHCBP1	9606.ENSP00000355958	9606.ENSP00000306473	0	0	0	0	0.654	0	0	0.186	0.707
DTL	ESCO2	9606.ENSP00000355958	9606.ENSP00000306999	0	0	0	0	0.538	0	0	0	0.538
DTL	MCM7	9606.ENSP00000355958	9606.ENSP00000307288	0	0	0	0	0.627	0	0	0.426	0.776
DTL	RMI2	9606.ENSP00000355958	9606.ENSP00000310356	0	0	0	0	0.710	0	0	0	0.710
DTL	FANCI	9606.ENSP00000355958	9606.ENSP00000310842	0	0	0	0	0.826	0	0	0.160	0.848
DTL	TYMS	9606.ENSP00000355958	9606.ENSP00000315644	0	0	0	0	0.809	0	0	0.352	0.871
DTL	SKA3	9606.ENSP00000355958	9606.ENSP00000319417	0	0	0	0	0.578	0	0	0.201	0.649
DTL	EZH2	9606.ENSP00000355958	9606.ENSP00000320147	0	0	0	0	0.726	0	0	0.094	0.741
DTL	E2F7	9606.ENSP00000355958	9606.ENSP00000323246	0	0	0	0	0.563	0	0	0.132	0.605
DTL	SPAG5	9606.ENSP00000355958	9606.ENSP00000323300	0	0	0	0	0.786	0	0	0	0.786
DTL	KIF15	9606.ENSP00000355958	9606.ENSP00000324020	0	0	0	0	0.813	0	0	0.092	0.823
DTL	TRAIP	9606.ENSP00000355958	9606.ENSP00000328203	0	0	0	0	0.328	0	0	0.166	0.416
DTL	KNTC1	9606.ENSP00000355958	9606.ENSP00000328236	0	0	0	0	0.702	0	0	0	0.702
DTL	PARPBP	9606.ENSP00000355958	9606.ENSP00000332915	0	0	0	0	0.540	0	0	0	0.540
DTL	ERCC6L	9606.ENSP00000355958	9606.ENSP00000334675	0	0	0	0	0.574	0	0	0.417	0.741
DTL	FOXM1	9606.ENSP00000355958	9606.ENSP00000342307	0	0	0	0	0.795	0	0	0.142	0.816
DTL	E2F1	9606.ENSP00000355958	9606.ENSP00000345571	0	0	0	0	0.542	0	0	0.217	0.626
DTL	UBE2C	9606.ENSP00000355958	9606.ENSP00000348838	0	0	0	0	0.786	0	0	0.167	0.814
DTL	RRM2	9606.ENSP00000355958	9606.ENSP00000353770	0	0	0	0	0.854	0.137	0	0.411	0.919
DTL	WDHD1	9606.ENSP00000355958	9606.ENSP00000353793	0	0	0	0	0.766	0	0	0.165	0.796
DTL	EXO1	9606.ENSP00000355958	9606.ENSP00000355506	0	0	0	0	0.939	0	0	0.187	0.949
DTL	KIFC1	9606.ENSP00000355958	9606.ENSP00000393963	0	0	0	0	0.409	0	0	0	0.409
DTL	KIF20B	9606.ENSP00000355958	9606.ENSP00000360793	0	0	0	0	0.422	0	0	0	0.422
